,PHS_9-12,PHB_10-15,Bog1_18-22,SOS_12-17,S1_12-15,S2_12-15,S3_13-16,EOS_5-10,E1_5-8,E2_5-8,E3_5-8,Fen1_5-8,Fen2_0-10
1970,0.002185385,0.002793841,0.002225884,0.002361,0.002758121,0.001924749,0.002726024,0.002589354,0.002470305,0.002120078,0.00184671,0.00269442,0.002241816
1969,0.002153573,0.002633128,0.002211843,0.002464574,0.002670128,0.00190037,0.002665287,0.002449815,0.00239911,0.00197169,0.001839787,0.002671155,0.002268923
1968,0.002181106,0.002538529,0.002222588,0.002603397,0.002619497,0.00189577,0.002589845,0.002300289,0.002414423,0.001849286,0.001881209,0.00259191,0.002296482
1967,0.002206863,0.002474827,0.002221507,0.002637116,0.002598378,0.001857909,0.002471251,0.002184992,0.002427215,0.001797746,0.001867441,0.002459117,0.002278832
1966,0.002196818,0.002435758,0.002234587,0.002539763,0.002600404,0.001798385,0.002357257,0.00216651,0.002418214,0.001842743,0.001805746,0.002321058,0.002245857
1965,0.002190438,0.002437906,0.002305505,0.002410312,0.002610357,0.001760939,0.002309046,0.002254117,0.002420109,0.001943761,0.001793036,0.002234035,0.002233664
1964,0.002211881,0.002465528,0.002413212,0.002345122,0.002596348,0.00173798,0.002303753,0.002367156,0.002418818,0.002010362,0.001852697,0.002204695,0.00223064
1963,0.00222212,0.002471587,0.002486483,0.002355193,0.002542185,0.00167879,0.002254316,0.002422881,0.002367284,0.001993018,0.001909766,0.002202781,0.002213018
1962,0.002190178,0.002433884,0.002478675,0.002390045,0.002469945,0.001565216,0.002108629,0.002419393,0.002265508,0.001922365,0.001902299,0.002198874,0.002181528
1961,0.002141165,0.002380122,0.002392246,0.002391044,0.002409008,0.001432033,0.001898132,0.002391943,0.002151597,0.001843483,0.001829755,0.002167552,0.00213775
1960,0.002100635,0.002353303,0.002257548,0.002333016,0.002367666,0.001321196,0.001708481,0.002341058,0.002041539,0.001764841,0.001712777,0.002099536,0.002073173
1959,0.002051955,0.002371568,0.002133281,0.002246464,0.002355623,0.001254343,0.001630355,0.002261534,0.001943022,0.001700471,0.001581313,0.002036251,0.00201002
1958,0.001980934,0.00242039,0.002101644,0.002194629,0.002397856,0.001242773,0.001713439,0.002193126,0.001898884,0.001698533,0.001491616,0.002048114,0.002006054
1957,0.001904065,0.002465272,0.002196726,0.002205326,0.002488433,0.00128202,0.001918643,0.002170662,0.001944867,0.001776529,0.001482727,0.002147573,0.002079635
1956,0.001830369,0.002479528,0.002343256,0.002236113,0.002561128,0.001340997,0.002124519,0.002163224,0.002045498,0.001875777,0.001522601,0.002261428,0.002164959
1955,0.001754574,0.002474669,0.002420832,0.002230786,0.002551297,0.00139427,0.002227753,0.002132508,0.002134056,0.001929182,0.001557035,0.00231951,0.002184374
1954,0.001701429,0.00248472,0.002383585,0.002185898,0.002468204,0.001449489,0.002229982,0.002101093,0.002182002,0.001923823,0.001581101,0.002321256,0.002131192
1953,0.001716576,0.00250258,0.002279465,0.002133724,0.002374141,0.001519226,0.002203763,0.002112716,0.002188584,0.001871437,0.001619087,0.002296837,0.002055912
1952,0.001789754,0.002461524,0.002163534,0.002081783,0.002308532,0.001577687,0.002188003,0.002145502,0.002136404,0.001767101,0.001656816,0.002246918,0.001993869
1951,0.001854109,0.002315363,0.002057363,0.002018504,0.002269922,0.001586266,0.002159925,0.002145453,0.002029296,0.001632019,0.001664883,0.002171357,0.001949357
1950,0.001878905,0.002117698,0.001984856,0.001966257,0.002255963,0.001553297,0.00210037,0.002113492,0.001947412,0.001548893,0.001664742,0.002117489,0.001930718
1949,0.001899493,0.00197881,0.001971987,0.001959321,0.00226221,0.001513199,0.002023028,0.00207357,0.001962427,0.00156917,0.001680084,0.002121748,0.001933697
1948,0.001946282,0.001953508,0.002005904,0.001985246,0.002262352,0.00147417,0.001953261,0.002019317,0.002034699,0.001644671,0.001675141,0.002147577,0.001924151
1947,0.002004977,0.00200758,0.002042982,0.001998645,0.002234969,0.001429886,0.001916468,0.001957322,0.00206796,0.001709862,0.001617039,0.00213375,0.001884986
1946,0.00206033,0.002079664,0.002064246,0.001987156,0.002199419,0.001399258,0.001929999,0.001944396,0.002035563,0.001769185,0.001552437,0.002072118,0.001854154
1945,0.002111164,0.002134776,0.002081631,0.001975977,0.002188131,0.001408628,0.001971342,0.002007094,0.001983731,0.001838905,0.001539606,0.001998293,0.00187503
1944,0.002116702,0.002165549,0.002088807,0.001968496,0.002194252,0.001446078,0.001970744,0.002066293,0.001934181,0.001862338,0.001537823,0.00193921,0.001927004
1943,0.002002887,0.002186404,0.002053949,0.001934598,0.002185529,0.001476679,0.001882282,0.002031868,0.001864338,0.001778767,0.001463792,0.001913486,0.001948341
1942,0.001774326,0.002227503,0.001973984,0.001870481,0.002161005,0.001490058,0.001754102,0.001940464,0.001773256,0.001642095,0.001343781,0.001937928,0.00191607
1941,0.001551124,0.002294796,0.00189287,0.001820858,0.002148697,0.00149081,0.001674458,0.001897499,0.001698598,0.001562741,0.00129054,0.001986921,0.001858953
1940,0.00143939,0.00234221,0.001842564,0.001813122,0.002149269,0.001460128,0.001662316,0.001913393,0.00166941,0.00155489,0.001329766,0.001995728,0.001799522
1939,0.001444104,0.002312354,0.001805787,0.001813906,0.002131582,0.001371502,0.001662334,0.001898212,0.001680842,0.001534389,0.001369018,0.001930916,0.001726572
1938,0.001523416,0.00220019,0.001754836,0.001776977,0.002087999,0.001242561,0.00162715,0.001793989,0.001714207,0.00144684,0.001334679,0.001834463,0.001628571
1937,0.001642262,0.002063677,0.001693252,0.001699245,0.002049977,0.001132196,0.001562469,0.001641566,0.001744287,0.001332462,0.001253817,0.001777464,0.001518449
1936,0.001752812,0.001968937,0.001647942,0.001615414,0.002039664,0.00107508,0.001500687,0.001516759,0.001735411,0.001263988,0.001186699,0.001776235,0.001416444
1935,0.001789679,0.001937342,0.001639473,0.001556388,0.002038239,0.001055246,0.001468582,0.001458006,0.0016777,0.001272151,0.001143289,0.00178954,0.001335359
1934,0.001727652,0.001944899,0.001664448,0.001526238,0.002015369,0.001046056,0.00147975,0.001458998,0.001614256,0.001336106,0.001096388,0.001783002,0.00128567
1933,0.001614499,0.001950127,0.001695265,0.001511051,0.001968675,0.001043717,0.001528696,0.001491561,0.001597353,0.001409842,0.001043687,0.001760904,0.001279842
1932,0.001511427,0.001923462,0.001696841,0.001493894,0.001917367,0.001047372,0.001580675,0.001503987,0.001613671,0.001441667,0.001007783,0.001730767,0.001312653
1931,0.001442559,0.00186874,0.001669997,0.001475808,0.001878432,0.001052126,0.001598316,0.001465445,0.001609117,0.001416959,0.001011965,0.001691753,0.001361754
1930,0.001418458,0.001816258,0.001659332,0.001483073,0.001863728,0.00107172,0.001579556,0.001406203,0.001579658,0.001383278,0.001068836,0.001660489,0.001414051
1929,0.00144993,0.001784018,0.00168957,0.001523563,0.001869898,0.001105372,0.001525975,0.001347159,0.001550262,0.001368661,0.001130747,0.001641793,0.001446868
1928,0.001521888,0.001763263,0.00173456,0.001575341,0.001887694,0.001124143,0.001432357,0.0012907,0.001535957,0.001349177,0.001130311,0.00162969,0.001445862
1927,0.001579775,0.00175299,0.001760541,0.001619621,0.001917815,0.001101597,0.001323416,0.001256939,0.001540096,0.001301665,0.001064124,0.001629382,0.001430116
1926,0.001585563,0.001775117,0.001781973,0.00166974,0.001967552,0.001060473,0.001273511,0.001312765,0.001580116,0.001265647,0.001019056,0.001668977,0.001442791
1925,0.001551305,0.001832757,0.00182537,0.001744849,0.002028619,0.001050157,0.001342545,0.001472999,0.001656386,0.001294787,0.001063776,0.001753503,0.001495362
1924,0.001510182,0.001881147,0.001867002,0.00181991,0.002063423,0.001072996,0.001487001,0.001619028,0.001702216,0.001359696,0.001136707,0.001823805,0.001530008
1923,0.001489961,0.001883215,0.001867015,0.001864428,0.002062535,0.0011038,0.001608517,0.001639737,0.001676187,0.00139893,0.001149733,0.001840605,0.001509218
1922,0.00150767,0.001869311,0.001838713,0.001891863,0.002072271,0.001144766,0.001662498,0.001579377,0.00163974,0.001407812,0.001129808,0.001842412,0.001478479
1921,0.001555844,0.001885466,0.001826818,0.001931447,0.002130202,0.001213209,0.001669655,0.001554615,0.001670286,0.001417338,0.001161495,0.001871023,0.001492071
1920,0.001589422,0.001914546,0.001826597,0.001959046,0.002194887,0.001283288,0.001633656,0.001581131,0.00173222,0.00141114,0.001234249,0.001885829,0.001525088
1919,0.001554709,0.001902436,0.001792737,0.001916756,0.002186382,0.001292969,0.00153067,0.00157773,0.001712707,0.001339807,0.001246348,0.001811146,0.001510121
1918,0.001459542,0.001842319,0.001720278,0.001798022,0.002085123,0.00122979,0.001394887,0.001523822,0.001588448,0.001226715,0.001156403,0.001662278,0.001444385
1917,0.001373067,0.001773898,0.001648894,0.001661533,0.001957086,0.001148876,0.001314044,0.001469718,0.001451594,0.001148136,0.001027081,0.001529236,0.001386479
1916,0.001331307,0.00170507,0.001595983,0.001551995,0.001871362,0.001093289,0.001320789,0.001424887,0.001373033,0.00112154,0.000912055,0.001448786,0.001359953
1915,0.001309692,0.001614708,0.001546614,0.001463646,0.001840863,0.001061382,0.001374906,0.001365371,0.001351887,0.001118466,0.00081511,0.001397098,0.001347121
1914,0.001291343,0.001526777,0.001505239,0.00138817,0.001847951,0.001039157,0.001429826,0.001303939,0.001363359,0.001127633,0.000748209,0.00136089,0.001339642
1913,0.001296853,0.001506835,0.001508928,0.001352052,0.00187822,0.001028983,0.001474334,0.001294918,0.001398336,0.001162794,0.000756313,0.001364381,0.001356724
1912,0.001329988,0.001571422,0.001564832,0.001371088,0.001905833,0.001025487,0.001504673,0.001346819,0.001435018,0.001209767,0.000845346,0.001415524,0.001402059
1911,0.001346892,0.00165075,0.001625371,0.001414689,0.001895471,0.001005577,0.001503426,0.001405149,0.001434006,0.001225928,0.000956984,0.001477749,0.001444985
1910,0.001306749,0.001669688,0.001644163,0.001438262,0.001841821,0.000964859,0.001468087,0.001433923,0.001391406,0.001204417,0.001041519,0.001514402,0.001458775
1909,0.00122116,0.001626171,0.001620601,0.0014224,0.001779995,0.000920146,0.001418006,0.001434964,0.001338929,0.001173471,0.001085196,0.001515261,0.001434236
1908,0.001137551,0.001565666,0.001581029,0.001384221,0.001751476,0.000886416,0.001375937,0.001421876,0.001307079,0.001158369,0.00109291,0.001501669,0.001383862
1907,0.001086959,0.00151556,0.001533661,0.001351073,0.001761733,0.000854785,0.00134707,0.001381185,0.00128893,0.001155949,0.001057169,0.001495127,0.001328848
1906,0.001083365,0.001477748,0.001481171,0.001346524,0.001786262,0.000821457,0.001334743,0.001320927,0.001271072,0.001167814,0.000987825,0.001508432,0.001298959
1905,0.001126181,0.001454069,0.001439772,0.001384288,0.001804512,0.000806206,0.001351007,0.001275324,0.001259405,0.001205526,0.000921149,0.001541168,0.001317778
1904,0.001186195,0.001444217,0.001422877,0.001440174,0.001802312,0.000813163,0.001383054,0.001246795,0.001245953,0.001242093,0.000867082,0.001563176,0.001359068
1903,0.001227521,0.001441005,0.001434654,0.00147618,0.001784244,0.000833673,0.001405243,0.001229415,0.001231758,0.001248654,0.000830074,0.001558966,0.001381604
1902,0.001239145,0.001440984,0.00146742,0.001470331,0.001765099,0.000860657,0.001400806,0.001225056,0.001235108,0.001233562,0.000827505,0.001539478,0.001368507
1901,0.001224897,0.001440038,0.001498573,0.001423928,0.001747906,0.000878628,0.001359088,0.001210554,0.001252573,0.001211888,0.000850262,0.001505434,0.001319091
1900,0.00117882,0.001419619,0.001502355,0.001355849,0.001724484,0.000870448,0.001283581,0.001156515,0.001259396,0.001181535,0.00086028,0.001453875,0.00124857
1899,0.001094429,0.001360502,0.001468835,0.001285538,0.001690994,0.000836069,0.001199468,0.001069471,0.00124135,0.001134016,0.000836113,0.001399633,0.001184928
1898,0.001001448,0.001273281,0.001415239,0.001221401,0.001652611,0.00080404,0.001141686,0.00101069,0.001213424,0.001081196,0.000810872,0.001366375,0.001153011
1897,0.00094642,0.001196202,0.001365452,0.001164437,0.001617021,0.00080831,0.001126257,0.001028237,0.00119749,0.001047743,0.000829686,0.001351665,0.001154712
1896,0.000932622,0.001157469,0.001324798,0.001113925,0.001584992,0.000840106,0.00112925,0.001082623,0.001187684,0.001032935,0.000870606,0.001321328,0.001160663
1895,0.000928937,0.001158942,0.001296655,0.001090826,0.001570183,0.000861809,0.001126986,0.001111761,0.001185196,0.001032482,0.000884519,0.001278667,0.001156261
1894,0.000933914,0.001192966,0.001296659,0.00112157,0.001596478,0.00085193,0.001125673,0.001112907,0.001211204,0.001058066,0.000873126,0.001274628,0.001155812
1893,0.000974273,0.001244125,0.001325426,0.001189009,0.001660379,0.00081397,0.001130806,0.00110762,0.00125354,0.001103114,0.000864963,0.001322605,0.001156775
1892,0.001037846,0.001277088,0.001345753,0.001228176,0.001717616,0.000754818,0.001121495,0.001073855,0.001247034,0.001121021,0.000844461,0.001363567,0.001123919
1891,0.001064214,0.001254433,0.001317807,0.001191761,0.001723212,0.000684361,0.001082289,0.000973969,0.001146127,0.00107068,0.000767729,0.001342572,0.001037651
1890,0.001021179,0.001181196,0.001250105,0.001108299,0.001671866,0.000631845,0.001038104,0.000835085,0.00100453,0.000975665,0.000643595,0.001282483,0.000934378
1889,0.000952027,0.001109082,0.001186351,0.001051504,0.001588991,0.000619934,0.001017392,0.00072712,0.000921698,0.000892062,0.0005413,0.001237278,0.000866594
1888,0.000908395,0.001077401,0.001151039,0.001057316,0.001498814,0.000631607,0.001009043,0.000669031,0.000922238,0.000834951,0.000505124,0.001209008,0.000843546
1887,0.000886365,0.001081171,0.001143676,0.001104729,0.001417336,0.000644025,0.001000818,0.000646822,0.000970161,0.000798687,0.000528547,0.001180626,0.000856731
1886,0.000861722,0.001099085,0.00116208,0.001154147,0.001358863,0.000655496,0.001001433,0.000664677,0.001032378,0.000787241,0.000587414,0.001159953,0.000902592
1885,0.000834004,0.00111121,0.001199917,0.001173989,0.001331466,0.000669101,0.001007669,0.000727138,0.001083898,0.000797399,0.000650856,0.001156697,0.000960322
1884,0.000809871,0.001095433,0.001230304,0.001147927,0.001322721,0.000673229,0.000988466,0.000799484,0.001097301,0.000806049,0.000675929,0.001154339,0.000990447
1883,0.000782213,0.001043441,0.001229552,0.001094626,0.001313838,0.000660682,0.000935665,0.00084395,0.001070948,0.000804106,0.00064791,0.001139963,0.00098665
1882,0.000744273,0.000981217,0.001208515,0.00106579,0.001305461,0.000648356,0.000899144,0.000864635,0.001040708,0.000812616,0.000607451,0.001130144,0.000990248
1881,0.000699829,0.000943818,0.00119227,0.001092295,0.001307849,0.000647747,0.000923928,0.000871206,0.0010279,0.00083354,0.000590998,0.001131121,0.001020125
1880,0.000654698,0.000930217,0.001184353,0.001150086,0.001324351,0.000647809,0.000989783,0.000856499,0.00102265,0.000841277,0.000587665,0.001126506,0.001046449
1879,0.000616179,0.00090949,0.001164109,0.00118332,0.001346232,0.000631312,0.001036009,0.000814344,0.001012202,0.000823096,0.000562514,0.001109262,0.001036473
1878,0.000607858,0.000868515,0.001119641,0.001156615,0.001357968,0.000596696,0.001027147,0.000766468,0.000997887,0.000796159,0.000507383,0.001097016,0.000992078
1877,0.000648491,0.000825771,0.001064038,0.001082094,0.001352315,0.000561496,0.000975685,0.000751429,0.000987528,0.00078303,0.000454846,0.001107701,0.000940711
1876,0.000702508,0.000797687,0.001012829,0.000992391,0.001335878,0.000532635,0.000900624,0.000762936,0.0009714,0.000772789,0.000422863,0.001122336,0.000894776
1875,0.000708421,0.000784469,0.00097898,0.000919295,0.00132817,0.000502731,0.000812402,0.000761809,0.000944097,0.00074586,0.000398954,0.001115482,0.000854583
1874,0.000668426,0.000792839,0.000984742,0.000896498,0.001347583,0.00048012,0.000742484,0.00074791,0.000939032,0.000723134,0.00038804,0.001109051,0.000840247
1873,0.000651134,0.000833457,0.001036098,0.00093459,0.001380467,0.00047908,0.000725643,0.000747844,0.000981579,0.000732719,0.000408332,0.001136008,0.000867643
1872,0.000692917,0.000887343,0.001090774,0.000993832,0.001383063,0.0004869,0.000749499,0.000758506,0.001031622,0.000756979,0.000449824,0.001175698,0.000913518
1871,0.000744692,0.000905708,0.00108578,0.001012177,0.001330039,0.000473953,0.000761487,0.000755699,0.001016384,0.000756245,0.00048221,0.001171514,0.00093965
1870,0.000736157,0.00085615,0.001006754,0.000966131,0.001251561,0.000441325,0.000731367,0.000750907,0.000920393,0.000731682,0.000496915,0.001108902,0.00093726
1869,0.000672633,0.000760767,0.000908274,0.000888623,0.001201737,0.000429939,0.000680792,0.000782741,0.000809654,0.000721121,0.00050394,0.001040461,0.000922089
1868,0.000623315,0.000672133,0.000845913,0.000822698,0.001191037,0.000456237,0.00064008,0.000820892,0.000734815,0.000716893,0.000488231,0.001005625,0.000890912
1867,0.000617201,0.000625917,0.000835203,0.000795662,0.001202805,0.000502352,0.000634577,0.000808229,0.000712106,0.000703951,0.000447831,0.001009007,0.000850727
1866,0.000628139,0.00063252,0.00087181,0.000815625,0.001233219,0.000555712,0.00068323,0.000762666,0.000761095,0.000723349,0.000424567,0.001057021,0.000840653
1865,0.00062761,0.000677375,0.000933109,0.000859461,0.001270129,0.000595324,0.0007551,0.000717073,0.00085059,0.000783496,0.000433096,0.001124271,0.000865935
1864,0.000601643,0.000719731,0.000980103,0.00088739,0.001287201,0.000592366,0.000783083,0.000661831,0.000900675,0.000820115,0.000438289,0.00115247,0.000887388
1863,0.000550858,0.000721708,0.000985351,0.000880028,0.001273434,0.000548075,0.000742206,0.000585447,0.000879829,0.000787324,0.000415914,0.001117277,0.000885818
1862,0.000497437,0.000682478,0.000956024,0.000857145,0.001246919,0.000499963,0.000681022,0.00051049,0.000840427,0.000720875,0.000389189,0.001053366,0.000885719
1861,0.000467439,0.000625352,0.000914229,0.000843988,0.001222943,0.000471775,0.000651323,0.000454395,0.000827541,0.000671815,0.000380559,0.000992274,0.000897283
1860,0.000454171,0.000558261,0.000868011,0.000831398,0.001189195,0.000443361,0.000640005,0.000400954,0.000811973,0.000632264,0.000371076,0.000921882,0.000885766
1859,0.000426673,0.000478669,0.000822584,0.000796192,0.001135282,0.000390998,0.000607919,0.000347064,0.000758649,0.000578341,0.000344772,0.00083714,0.000831173
